samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	42	224	-54	64	300	346	226	98	
1	54	278	-96	36	298	402	284	136	
2	68	330	-142	-2	286	454	342	174	
3	82	380	-190	-46	260	500	396	216	
4	94	422	-240	-94	220	534	446	254	
5	104	458	-288	-146	170	556	488	292	
6	112	484	-332	-198	110	564	520	324	
7	116	498	-372	-248	42	558	540	350	
8	118	500	-402	-294	-28	534	546	368	
9	116	490	-422	-334	-98	498	540	378	
10	110	466	-434	-364	-166	448	518	378	
11	102	434	-432	-382	-228	388	484	368	
12	92	390	-422	-390	-280	320	438	348	
13	80	340	-400	-386	-320	248	384	320	
14	68	286	-372	-372	-350	178	326	286	
15	56	232	-336	-348	-366	110	264	248	
16	42	178	-296	-316	-370	48	202	208	
17	32	126	-256	-278	-362	-6	144	166	
18	22	82	-214	-240	-346	-50	92	126	
19	12	42	-174	-200	-322	-84	48	88	
20	6	10	-138	-160	-294	-108	10	56	
21	0	-14	-104	-126	-262	-122	-20	28	
22	-2	-30	-76	-94	-228	-128	-40	6	
23	-6	-40	-54	-68	-196	-126	-56	-12	
24	-6	-46	-34	-46	-166	-122	-64	-24	
25	-8	-48	-20	-30	-138	-112	-68	-32	
26	-8	-46	-8	-18	-114	-102	-68	-38	
27	-8	-44	0	-10	-94	-92	-66	-40	
28	-8	-40	6	-4	-76	-82	-64	-42	
29	-8	-36	12	0	-64	-74	-60	-42	
30	-6	-34	14	2	-52	-66	-58	-40	
31	-6	-30	16	4	-46	-60	-56	-40	
32	-6	-28	18	6	-40	-56	-54	-40	
33	-6	-26	20	6	-36	-54	-52	-40	
34	-6	-26	20	6	-32	-52	-52	-40	
35	-6	-24	22	8	-30	-50	-52	-40	
36	-6	-24	22	8	-30	-50	-52	-40	
37	-6	-24	22	10	-28	-50	-54	-40	
38	-6	-24	24	10	-26	-50	-54	-40	
39	-6	-24	24	10	-26	-50	-54	-42	
40	-6	-22	24	12	-26	-48	-54	-42	
41	-6	-22	24	12	-24	-48	-54	-42	
42	-8	-22	26	12	-24	-48	-54	-40	
43	-8	-22	26	14	-22	-48	-54	-40	
44	-8	-22	26	14	-22	-48	-52	-40	
45	-8	-22	28	14	-20	-48	-52	-38	
46	-10	-22	28	14	-20	-46	-52	-38	
47	-10	-22	28	14	-18	-46	-50	-38	
48	-10	-22	28	14	-18	-46	-50	-36	
49	-10	-22	28	14	-16	-44	-48	-36	
50	-10	-20	28	14	-16	-44	-48	-36	
51	-10	-20	28	14	-14	-44	-48	-36	
52	-10	-18	28	14	-14	-44	-48	-36	
53	-10	-16	28	14	-14	-44	-48	-36	
54	-10	-16	26	14	-14	-42	-48	-36	
55	-10	-14	26	14	-14	-44	-48	-36	
56	-10	-14	26	12	-14	-44	-50	-38	
57	-10	-12	26	12	-14	-44	-50	-38	
58	-10	-12	26	12	-14	-44	-50	-38	
59	-10	-10	26	12	-14	-44	-52	-38	
60	-10	-10	26	12	-14	-44	-52	-38	
61	-10	-10	26	12	-14	-44	-52	-38	
62	-10	-10	26	14	-12	-44	-54	-38	
63	-10	-10	28	14	-12	-44	-54	-38	
64	-10	-10	28	14	-12	-44	-54	-38	
65	-10	-10	28	14	-12	-44	-54	-38	
66	-8	-8	28	14	-12	-42	-54	-38	
67	-8	-8	28	14	-10	-42	-54	-40	
68	-8	-8	28	14	-10	-42	-54	-40	
69	-8	-6	30	14	-10	-42	-54	-40	
70	-6	-4	28	14	-8	-40	-54	-40	
71	-6	-4	28	16	-8	-40	-52	-40	
72	-6	-2	28	16	-8	-40	-52	-40	
73	-6	0	28	16	-6	-40	-52	-40	
74	-4	0	28	18	-6	-40	-50	-38	
75	-4	2	28	18	-4	-40	-50	-38	
76	-4	2	28	18	-4	-38	-48	-36	
77	-4	4	28	20	-4	-38	-48	-36	
78	-6	4	28	20	-2	-38	-46	-36	
79	-6	6	28	20	-2	-38	-46	-34	
80	-6	6	28	22	0	-38	-46	-34	
81	-6	8	28	22	2	-38	-46	-34	
82	-6	8	26	22	2	-38	-46	-34	
83	-6	10	26	24	4	-36	-46	-36	
84	-6	10	26	24	6	-36	-46	-36	
85	-6	12	24	24	8	-34	-46	-36	
86	-8	14	24	26	10	-32	-46	-36	
87	-8	14	24	26	12	-30	-44	-38	
88	-8	16	24	26	14	-28	-44	-38	
